Cn code,Sequence num,Amount,Measure description,Unit amount,Type of unit,Source code,Date added,Last modified
20120,1,1,cup spaghetti,91,g,1,1999-03-22,2016-02-06
20120,2,2,oz,57,g,1,2016-02-06,2016-02-06
20120,3,1,cup elbows,122,g,1,2016-02-06,2016-02-06
20120,4,1,cup penne,95,g,1,2016-02-06,2016-02-06
20120,5,1,cup farfalle,81,g,1,2016-02-06,2016-02-06
20120,6,1,cup rotini,96,g,1,2016-02-06,2016-02-06
20120,7,1,cup shells,64,g,1,2016-02-06,2016-02-06
20120,8,1,cup lasagna,90,g,1,2016-02-06,2016-02-06
20121,1,1,cup spaghetti not packed,124,g,1,1994-01-31,2016-02-06
20121,2,1,cup spaghetti packed,151,g,1,2016-02-06,2016-02-06
20121,3,1,cup elbows not packed,120,g,1,2016-02-06,2016-02-06
20121,4,1,cup elbows packed,132,g,1,2016-02-06,2016-02-06
20121,5,1,cup penne,107,g,1,2016-02-06,2016-02-06
20121,6,1,cup farfalle,107,g,1,2016-02-06,2016-02-06
20121,7,1,cup rotini,107,g,1,2016-02-06,2016-02-06
20121,8,1,cup shells,105,g,1,2016-02-06,2016-02-06
20121,9,1,cup lasagne,116,g,1,2016-02-06,2016-02-06
20124,1,1,cup spaghetti,91,g,1,2013-12-23,2016-02-06
20124,2,1,cup elbows,122,g,1,2016-02-06,2016-02-06
20124,3,1,cup penne,95,g,1,2016-02-06,2016-02-06
20124,4,1,cup farfalle,81,g,1,2016-02-06,2016-02-06
20124,5,1,cup rotini,96,g,1,2016-02-06,2016-02-06
20124,6,1,cup shells,64,g,1,2016-02-06,2016-02-06
20124,7,1,cup lasagne,90,g,1,2016-02-06,2016-02-06
20125,1,1,cup spaghetti not packed,117,g,1,2013-12-23,2016-02-06
20125,2,1,cup spaghetti packed,151,g,1,2016-02-06,2016-02-06
20125,3,1,cup elbows,117,g,1,2016-02-06,2016-02-06
20125,4,1,cup penne,97,g,1,2016-02-06,2016-02-06
20125,5,1,cup shells,105,g,1,2016-02-06,2016-02-06
20125,6,1,cup lasagne,116,g,1,2016-02-06,2016-02-06
20125,7,1,cup rotini,107,g,1,2016-02-06,2016-02-06
20125,8,1,cup farfalle,107,g,1,2016-02-06,2016-02-06
20126,1,2,oz,57,g,1,2013-12-23,2013-12-23
20127,1,1,cup,140,g,1,2013-12-23,2013-12-23
20129,1,1,"cup unsifted, dipped",137,g,1,2013-12-23,2013-12-23
20130,1,1,CUP,148,g,1,1997-08-29,2006-11-30
20131,1,1,CUP,162,g,1,1997-08-29,2006-11-30
20132,1,1,cup,104,g,1,2013-12-23,2013-12-23
20133,1,2,oz,57,g,1,2011-01-18,2011-01-18
20134,1,1,CUP,176,g,1,1997-08-29,2006-11-30
20135,1,1,cup spaghetti,91,g,1,2016-02-06,2016-02-06
20135,2,1,cup elbows,122,g,1,2016-02-06,2016-02-06
20135,3,1,cup penne,95,g,1,2016-02-06,2016-02-06
20135,4,1,cup farfalle,81,g,1,2016-02-06,2016-02-06
20135,5,1,cup rotini,96,g,1,2016-02-06,2016-02-06
20135,6,1,cup shells,64,g,1,2016-02-06,2016-02-06
20135,7,1,cup lasagne,90,g,1,2016-02-06,2016-02-06
20136,1,1,cup spaghetti not packed,116,g,1,2016-02-06,2016-02-06
20136,2,1,cup spaghetti packed,151,g,1,2016-02-06,2016-02-06
20136,3,1,cup elbows not packed,117,g,1,2016-02-06,2016-02-06
20136,4,1,cup farfalle,107,g,1,2016-02-06,2016-02-06
20136,5,1,cup penne,97,g,1,2016-02-06,2016-02-06
20136,6,1,cup shells,105,g,1,2016-02-06,2016-02-06
20136,7,1,cup lasagne,116,g,1,2016-02-06,2016-02-06
20136,8,1,cup rotini,107,g,1,2016-02-06,2016-02-06
20137,1,1,cup,185,g,1,2013-12-23,2013-12-23
20140,1,1,CUP,174,g,1,2007-12-03,2007-12-03
20142,1,1,cup,193,g,1,2013-12-23,2013-12-23
20310,1,1,CUP,160,g,1,1994-01-31,2006-11-30
20314,1,1,cup,166,g,1,2013-12-23,2013-12-23
20316,1,1,CUP,117,g,1,1996-09-30,2006-11-30
20317,1,1,cup,114,g,1,2013-12-23,2013-12-23
20320,1,1,CUP,122,g,1,1994-01-31,2006-11-30
20321,1,1,cup spaghetti not packed,124,g,1,1994-01-31,2016-02-06
20321,2,1,cup packed,151,g,1,2016-02-06,2016-02-06
20321,3,1,cup elbows not packed,120,g,1,2016-02-06,2016-02-06
20321,4,1,cup elbows packed,132,g,1,2016-02-06,2016-02-06
20321,5,1,cup penne,107,g,1,2016-02-06,2016-02-06
20321,6,1,cup farfalle,107,g,1,2016-02-06,2016-02-06
20321,7,1,cup rotini,107,g,1,2016-02-06,2016-02-06
20321,8,1,cup shells,105,g,1,2016-02-06,2016-02-06
20321,9,1,cup lasagne,116,g,1,2016-02-06,2016-02-06
20322,1,1,cup,157,g,1,2013-12-23,2013-12-23
20323,1,1,CUP,122,g,1,1994-01-31,2006-11-30
20324,1,1,CUP,170,g,1,1994-01-31,2006-11-30
20325,1,1,CUP,138,g,1,1994-01-31,2006-11-30
20330,1,1,CUP,160,g,1,1994-01-31,2006-11-30
20345,1,1,CUP,158,g,1,1994-01-31,2006-11-30
20381,1,1,CUP,125,g,1,1994-01-31,2006-11-30
20409,1,1,cup,38,g,1,2013-12-23,2013-12-23
20410,1,1,cup,160,g,1,2013-12-23,2013-12-23
20420,1,1,cup spaghetti,91,g,1,2013-12-23,2016-02-06
20420,2,2,oz,57,g,1,2016-02-06,2016-02-06
20420,3,1,cup elbows,122,g,1,2016-02-06,2016-02-06
20420,4,1,cup penne,95,g,1,2016-02-06,2016-02-06
20420,5,1,cup farfalle,81,g,1,2016-02-06,2016-02-06
20420,6,1,cup rotini,96,g,1,2016-02-06,2016-02-06
20420,7,1,cup shells,64,g,1,2016-02-06,2016-02-06
20420,8,1,cup lasagna,90,g,1,2016-02-06,2016-02-06
20421,1,1,cup spaghetti not packed,124,g,1,2013-12-23,2016-02-06
20421,2,1,cup spaghetti packed,151,g,1,2016-02-06,2016-02-06
20421,3,1,cup elbows not packed,120,g,1,2016-02-06,2016-02-06
20421,4,1,cup elbows packed,132,g,1,2016-02-06,2016-02-06
20421,5,1,cup penne,107,g,1,2016-02-06,2016-02-06
20421,6,1,cup rotini,107,g,1,2016-02-06,2016-02-06
20421,7,1,cup farfalle,107,g,1,2016-02-06,2016-02-06
20421,8,1,cup shells,105,g,1,2016-02-06,2016-02-06
20421,9,1,cup lasagne,116,g,1,2016-02-06,2016-02-06
20422,1,1,cup,157,g,1,2013-12-23,2013-12-23
20444,1,1,cup,185,g,1,2013-12-23,2013-12-23
20445,1,1,cup,158,g,1,2013-12-23,2013-12-23
20446,1,1,cup,185,g,1,2013-12-23,2013-12-23
20447,1,1,cup,158,g,1,2013-12-23,2013-12-23
20450,1,1,cup,195,g,1,2013-12-23,2013-12-23
20451,1,1,cup,186,g,1,2013-12-23,2013-12-23
20452,1,1,cup,200,g,1,2013-12-23,2013-12-23
20453,1,1,cup,205,g,1,2013-12-23,2013-12-23
20466,1,1,CUP,167,g,1,1996-09-30,2006-11-30
20481,1,1,cup,125,g,1,2013-12-23,2013-12-23
20510,1,1,cup,160,g,1,2013-12-23,2013-12-23
20521,1,1,cup spaghetti not packed,124,g,1,2013-12-23,2016-02-06
20521,2,1,cup spaghetti packed,151,g,1,2016-02-06,2016-02-06
20521,3,1,cup elbows not packed,120,g,1,2016-02-06,2016-02-06
20521,4,1,cup elbows packed,132,g,1,2016-02-06,2016-02-06
20521,5,1,cup penne,107,g,1,2016-02-06,2016-02-06
20521,6,1,cup rotini,107,g,1,2016-02-06,2016-02-06
20521,7,1,cup farfalle,107,g,1,2016-02-06,2016-02-06
20521,8,1,cup shells,105,g,1,2016-02-06,2016-02-06
20521,9,1,cup lasagne,116,g,1,2016-02-06,2016-02-06
20522,1,1,cup,157,g,1,2013-12-23,2013-12-23
20523,1,1,CUP,140,g,1,1994-01-31,2006-11-30
20545,1,1,cup,158,g,1,2013-12-23,2013-12-23
20581,1,1,CUP,125,g,1,1994-01-31,2006-11-30
20622,1,2,oz,57,g,1,1994-01-31,2006-11-30
20647,1,1,cup,119,g,1,2013-12-23,2013-12-23
20648,1,1,cup,121,g,1,2013-12-23,2013-12-23
20650,1,1,cup,161,g,1,2015-01-06,2015-01-06
20653,1,1,cup spaghetti,91,g,1,2016-02-06,2016-02-06
20653,2,1,cup elbows,122,g,1,2016-02-06,2016-02-06
20653,3,1,cup penne,95,g,1,2016-02-06,2016-02-06
20653,4,1,cup farfalle,81,g,1,2016-02-06,2016-02-06
20653,5,1,cup rotini,96,g,1,2016-02-06,2016-02-06
20653,6,1,cup shells,64,g,1,2016-02-06,2016-02-06
20653,7,1,cup lasagne,90,g,1,2016-02-06,2016-02-06
21224,1,1,serving 9 servings per 24 oz package,81,g,1,2013-12-23,2013-12-23
21224,2,1,serving 3 servings per 15.1 oz package,151,g,1,2013-12-23,2013-12-23
21224,3,1,serving 2 servings per 9.8 oz package,146,g,1,2013-12-23,2013-12-23
21224,4,1,serving 1 serving per 8 oz box,199,g,1,2013-12-23,2013-12-23
21224,5,1,package 24 oz pizza,727,g,1,2013-12-23,2013-12-23
21224,6,1,package 15.1 oz pizza,452,g,1,2013-12-23,2013-12-23
21224,7,1,package 9.8 oz pizza,293,g,1,2013-12-23,2013-12-23
21224,8,1,package 8 oz pizza,199,g,1,2013-12-23,2013-12-23
21225,1,1,serving 6 servings per 29.25 oz package,139,g,1,2013-12-23,2013-12-23
21225,2,1,serving 4 servings per 19.7 oz package,149,g,1,2013-12-23,2013-12-23
21225,3,1,package 29.25 oz pizza,834,g,1,2013-12-23,2013-12-23
21225,4,1,package 19.7 oz pizza,595,g,1,2013-12-23,2013-12-23
21226,1,1,serving 5 servings per 24.2 oz package,143,g,1,2013-12-23,2013-12-23
21226,2,1,serving 5 servings per 22.85 oz package,129,g,1,2013-12-23,2013-12-23
21226,3,1,serving 2 servings per 10.9 oz package,177,g,1,2013-12-23,2013-12-23
21226,4,1,package 24.2 oz pizza,713,g,1,2013-12-23,2013-12-23
21226,5,1,package 22.85 oz pizza,644,g,1,2013-12-23,2013-12-23
21226,6,1,package 10.9 oz pizza,354,g,1,2013-12-23,2013-12-23
21227,1,1,serving 6 servings per 34.98 oz package,170,g,1,2013-12-23,2013-12-23
21227,2,1,serving 6 servings per 30.7 oz package,149,g,1,2013-12-23,2013-12-23
21227,3,1,serving 3 servings per 14.3 oz package,138,g,1,2013-12-23,2013-12-23
21227,4,1,package 34.98 oz pizza,1020,g,1,2013-12-23,2013-12-23
21227,5,1,package 30.7 oz pizza,891,g,1,2013-12-23,2013-12-23
21227,6,1,package 14.3 oz pizza,415,g,1,2013-12-23,2013-12-23
21412,1,12,fl oz cup,348,g,1,2007-12-03,2007-12-03
21413,1,12,fl oz cup,337,g,1,2007-12-03,2007-12-03
21463,1,1,item,149,g,1,2010-01-04,2010-01-04
21505,1,1,slice,69,g,1,2013-02-22,2013-02-22
21505,2,1,pie,556,g,1,2013-02-22,2013-02-22
22247,1,1,serving,244,g,1,2013-12-23,2013-12-23
22401,1,1,serving,283,g,1,1997-08-29,2006-11-30
22401,2,1,oz,28.35,g,1,2007-11-28,2007-11-28
22402,1,1,serving,269,g,1,2013-12-23,2013-12-23
22402,2,1,oz,28.35,g,1,2013-12-23,2013-12-23
22522,1,1,serving (1 cup),252,g,1,2013-12-23,2013-12-23
22528,1,1,package yields,397,g,1,2013-12-23,2013-12-23
22528,2,1,serving,397,g,1,2013-12-23,2013-12-23
22529,1,1,"pie, cooked (average weight)",268,g,1,2013-12-23,2013-12-23
22899,1,1,cup,242,g,1,2012-03-02,2012-03-02
22900,1,1,cup,262,g,1,2012-03-02,2012-03-02
22901,1,0.75,cup,81,g,1,2013-12-23,2013-12-23
22902,1,1,"slice 1/8 of 12"" pizza",103,g,1,2016-02-06,2016-02-06
22902,2,1,"slice 1/8 of 14"" pizza",127,g,1,2016-02-06,2016-02-06
22903,1,0.25,"pizza 12"" diameter",127,g,1,2013-12-23,2016-02-06
22903,2,1,"pizza 12"" diameter",532,g,1,2013-12-23,2016-02-06
22904,1,1,cup,242,g,1,2013-12-23,2013-12-23
22905,1,1,cup (1 serving),196,g,1,2013-12-23,2013-12-23
22906,1,1,pie,302,g,1,2013-12-23,2013-12-23
22910,1,1,cup 1 serving,225,g,1,2013-12-23,2013-12-23
22911,1,1,cup,240,g,1,2013-12-23,2013-12-23
22912,1,1,cup,246,g,1,2013-12-23,2013-12-23
22912,2,1,can,411,g,1,2013-12-23,2013-12-23
22914,1,1,serving (1 NLEA serving),252,g,1,2013-12-23,2013-12-23
22914,2,1,cup,238,g,1,2013-12-23,2013-12-23
22915,1,1,package,309,g,1,2013-12-23,2013-12-23
22915,2,1,oz,28.35,g,1,2013-12-23,2013-12-23
22916,1,1,piece side,134,g,1,2013-12-23,2013-12-23
22916,2,1,piece corner,115,g,1,2013-12-23,2013-12-23
22916,3,1,piece center,278,g,1,2013-12-23,2013-12-23
22917,1,1,burrito frozen,139,g,1,2013-12-23,2013-12-23
22917,2,1,oz,28.35,g,1,2013-12-23,2013-12-23
22918,1,1,burrito,129,g,1,2013-12-23,2013-12-23
22919,1,7.5,oz 1 serving,213,g,1,2013-12-23,2013-12-23
22928,1,1,burrito cooked,116,g,1,2013-12-23,2013-12-23
22928,2,1,oz,28.35,g,1,2013-12-23,2013-12-23
22953,1,1,roll,85,g,1,2013-12-23,2013-12-23
22953,2,1,oz,28.35,g,1,2013-12-23,2013-12-23
22954,1,1,roll,80,g,1,2013-12-23,2013-12-23
22954,2,1,oz,28.35,g,1,2013-12-23,2013-12-23
22955,1,1,egg roll,68,g,1,2013-12-23,2015-01-07
22955,2,1,oz,28.35,g,1,2013-12-23,2013-12-23
22956,1,1,serving,227,g,1,2007-12-03,2007-12-03
22956,2,1,CUP,226,g,1,2007-12-03,2007-12-03
22956,3,1,oz,28.35,g,1,2007-12-03,2007-12-03
22957,1,1,serving,385,g,1,2009-01-25,2009-01-25
22957,2,1,package,422,g,1,2009-01-25,2009-01-25
22957,3,1,oz,28.35,g,1,2009-01-25,2009-01-25
22958,1,1,bowl,340,g,1,2009-01-25,2009-01-25
22959,1,1,serving (makes about 1 cup prepared),70,g,1,2013-12-23,2013-12-23
22960,1,1,cup,198,g,1,2013-12-23,2013-12-23
22969,1,1,cup,244,g,1,2012-03-02,2012-03-02
22969,2,1,container,422,g,1,2012-03-02,2012-03-02
22970,1,1,cup,137,g,1,2012-03-02,2012-03-02
22970,2,1,container (mean weight over brands),283,g,1,2012-03-02,2012-03-02
22971,1,0.5,cup,125,g,1,2012-03-02,2012-03-02
22972,1,1,cup,249,g,1,2012-03-02,2012-03-02
22973,1,1,corndog,78,g,1,2012-03-02,2012-03-02
22973,2,1,corndog mini,17,g,1,2012-03-02,2012-03-02
22974,1,1,serving,87,g,1,2012-03-02,2012-03-02
22974,2,1,piece,18,g,1,2012-03-02,2012-03-02
22975,1,1,serving,82,g,1,2012-03-02,2012-03-02
22975,2,1,piece,20,g,1,2012-03-02,2012-03-02
22976,1,1,cup,159,g,1,2012-03-02,2012-03-02
22977,1,1,piece side,123,g,1,2013-02-22,2013-02-22
22977,2,1,piece corner,114,g,1,2013-02-22,2013-02-22
22977,3,1,piece center,255,g,1,2013-02-22,2013-02-22
22978,1,1,piece,21,g,1,2013-02-22,2013-02-22
22999,1,1,cup,233,g,1,2013-02-22,2013-02-22
23000,1,4,oz,113,g,1,2011-01-18,2019-02-13
23000,2,1,steak,369,g,1,2011-01-18,2013-12-26
23000,3,1,roast,1159,g,1,2013-12-23,2013-12-23
23001,1,4,oz,113,g,1,2013-12-23,2019-02-13
23001,2,1,steak,534,g,1,2013-12-23,2013-12-23
23002,1,3,oz,85,g,1,2013-12-23,2013-12-23
23002,2,1,steak,421,g,1,2013-12-23,2013-12-23
23003,1,4,oz,113,g,1,2013-12-23,2019-02-13
23003,2,1,steak,526,g,1,2013-12-23,2013-12-23
23004,1,3,oz,85,g,1,2013-12-23,2013-12-23
23004,2,1,steak,426,g,1,2013-12-23,2013-12-23
23005,1,4,oz,113,g,1,2013-12-23,2019-02-13
23005,2,1,steak,460,g,1,2013-12-23,2013-12-23
23006,1,3,oz,85,g,1,2013-12-23,2013-12-23
23006,2,1,steak,363,g,1,2013-12-23,2013-12-23
23007,1,4,oz,113,g,1,2013-12-23,2019-02-13
23007,2,1,steak,458,g,1,2013-12-23,2013-12-23
23008,1,3,oz,85,g,1,2013-12-23,2013-12-23
23008,2,1,steak,368,g,1,2013-12-23,2013-12-23
23030,1,4,oz,113,g,1,2013-12-23,2019-02-13
23030,2,1,steak,191,g,1,2013-12-23,2013-12-23
23031,1,3,oz,85,g,1,2013-12-23,2019-02-13
23031,2,1,steak,141,g,1,2013-12-23,2019-02-13
23032,1,4,oz,113,g,1,2013-12-23,2019-02-13
23032,2,1,steak,200,g,1,2013-12-23,2013-12-23
23033,1,3,oz,85,g,1,2013-12-23,2019-02-13
23033,2,1,steak,174,g,1,2013-12-23,2013-12-23
23034,1,4,oz,113,g,1,2013-12-23,2019-02-13
23034,2,1,medallion,40,g,1,2019-02-13,2019-02-13
23035,1,3,oz,85,g,1,2013-12-23,2019-02-13
23035,2,1,medallion,30,g,1,2013-12-23,2019-02-13
23036,1,4,oz,113,g,1,2013-12-23,2019-02-13
23036,2,1,medallion,44,g,1,2019-02-13,2019-02-13
23037,1,4,oz,113,g,1,2013-12-23,2019-02-13
23037,2,1,steak,246,g,1,2013-12-23,2013-12-23
23038,1,1,serving (3 oz),85,g,1,2013-12-23,2013-12-23
23038,2,1,steak,188,g,1,2013-12-23,2013-12-23
23039,1,4,oz,113,g,1,2013-12-23,2019-02-13
23039,2,1,steak,233,g,1,2013-12-23,2013-12-23
23040,1,3,oz,85,g,1,2013-12-23,2019-02-13
23040,2,1,steak,179,g,1,2013-12-23,2019-02-13
23041,1,4,oz,113,g,1,2013-12-23,2019-02-13
23041,2,1,steak,254,g,1,2013-12-23,2013-12-23
23042,1,3,oz,85,g,1,2013-12-23,2019-02-13
23042,2,1,steak,193,g,1,2013-12-23,2013-12-23
23043,1,4,oz,113,g,1,2013-12-23,2019-02-13
23043,2,1,steak,243,g,1,2013-12-23,2013-12-23
23044,1,3,oz,85,g,1,2013-12-23,2019-02-13
23044,2,1,steak,186,g,1,2013-12-23,2013-12-23
23045,1,4,oz,113,g,1,2013-12-23,2019-02-13
23045,2,1,steak,209,g,1,2013-12-23,2013-12-23
23046,1,3,oz,85,g,1,2013-12-23,2013-12-23
23046,2,1,steak,156,g,1,2013-12-23,2013-12-23
23047,1,4,oz,113,g,1,2013-12-23,2019-02-13
23047,2,1,steak,203,g,1,2013-12-23,2013-12-23
23048,1,3,oz,85,g,1,2013-12-23,2013-12-23
23048,2,1,steak,160,g,1,2013-12-23,2013-12-23
23049,1,4,oz,113,g,1,2013-12-23,2019-02-13
23049,2,1,steak,293,g,1,2013-12-23,2013-12-23
23050,1,3,oz,85,g,1,2013-12-23,2019-02-13
23050,2,1,steak,225,g,1,2013-12-23,2013-12-23
23051,1,4,oz,113,g,1,2013-12-23,2019-02-13
23051,2,1,steak,324,g,1,2013-12-23,2013-12-23
23052,1,3,oz,85,g,1,2013-12-23,2019-02-13
23052,2,1,steak,253,g,1,2013-12-23,2013-12-23
23053,1,4,oz,113,g,1,2013-12-23,2019-02-13
23054,1,3,oz,85,g,1,2006-02-23,2019-02-13
23054,2,1,medallion,32,g,1,2006-02-23,2019-02-13
23055,1,4,oz,113,g,1,2013-12-23,2019-02-13
23055,2,1,steak,207,g,1,2013-12-23,2013-12-23
23056,1,3,oz,85,g,1,2006-02-23,2019-02-13
23056,2,1,steak,168,g,1,2006-02-23,2013-12-26
23057,1,4,oz,113,g,1,2013-12-23,2019-02-13
23057,2,1,steak,241,g,1,2013-12-23,2013-12-23
23058,1,3,oz,85,g,1,2013-12-23,2019-02-13
23058,2,1,steak,184,g,1,2013-12-23,2013-12-23
23059,1,4,oz,113,g,1,2013-12-23,2019-02-13
23059,2,1,steak,250,g,1,2013-12-23,2013-12-23
23060,1,3,oz,85,g,1,2013-12-23,2019-02-13
23060,2,1,steak,190,g,1,2013-12-23,2013-12-23
23061,1,4,oz,113,g,1,2013-12-23,2019-02-13
23061,2,1,steak,197,g,1,2013-12-23,2013-12-23
23062,1,3,oz,85,g,1,2006-02-23,2019-02-13
23062,2,1,steak,150,g,1,2019-02-13,2019-02-13
23063,1,3,oz,85,g,1,2013-12-23,2013-12-23
23063,2,1,steak,305,g,1,2013-12-23,2013-12-23
23064,1,3,oz,85,g,1,2013-12-23,2019-02-13
23064,2,1,steak,236,g,1,2013-12-23,2013-12-23
23065,1,3,oz,85,g,1,2013-12-23,2019-02-13
23065,2,1,medallion,34,g,1,2013-12-23,2019-02-13
23066,1,4,oz,113,g,1,2013-12-23,2019-02-13
23066,2,1,piece,434,g,1,2013-12-23,2013-12-23
23067,1,4,oz,113,g,1,2013-12-23,2019-02-13
23067,2,1,piece,429,g,1,2013-12-23,2013-12-23
23068,1,4,oz,113,g,1,2013-12-23,2019-02-13
23068,2,1,piece,432,g,1,2013-12-23,2013-12-23
23069,1,3,oz,85,g,1,2011-01-18,2013-12-26
23069,2,1,piece,224,g,1,2013-12-23,2013-12-23
23070,1,3,oz,85,g,1,2011-01-18,2013-12-26
23070,2,1,piece,231,g,1,2013-12-23,2013-12-23
23071,1,3,oz,85,g,1,2011-01-18,2013-12-26
23071,2,1,piece,227,g,1,2013-12-23,2013-12-23
23072,1,4,oz,113,g,1,2013-12-23,2019-02-13
23072,2,1,piece,325,g,1,2013-12-23,2013-12-23
23073,1,4,oz,113,g,1,2013-12-23,2019-02-13
23073,2,1,piece,340,g,1,2013-12-23,2013-12-23
23074,1,4,oz,113,g,1,2013-12-23,2019-02-13
23074,2,1,piece,331,g,1,2013-12-23,2013-12-23
23075,1,3,oz,85,g,1,2011-01-18,2013-12-26
23075,2,1,steak,307,g,1,2013-12-23,2013-12-23
23076,1,3,oz,85,g,1,2011-01-18,2013-12-26
23076,2,1,steak,309,g,1,2013-12-23,2013-12-23
23077,1,3,oz,85,g,1,2011-01-18,2013-12-26
23077,2,1,steak,308,g,1,2013-12-23,2013-12-23
23078,1,4,oz,113,g,1,2013-12-23,2019-02-13
23078,2,1,steak,382,g,1,2013-12-23,2013-12-23
23079,1,4,oz,113,g,1,2013-12-23,2019-02-13
23079,2,1,steak,386,g,1,2013-12-23,2013-12-23
23080,1,4,oz,113,g,1,2013-12-23,2019-02-13
23080,2,1,steak,384,g,1,2013-12-23,2013-12-23
23081,1,3,oz,85,g,1,2011-01-18,2013-12-26
23081,2,1,roast,793,g,1,2013-12-23,2013-12-23
23082,1,3,oz,85,g,1,2011-01-18,2013-12-26
23082,2,1,roast,779,g,1,2013-12-23,2013-12-23
23083,1,3,oz,85,g,1,2011-01-18,2013-12-26
23083,2,1,roast,787,g,1,2013-12-23,2013-12-23
23084,1,3,oz,85,g,1,2011-01-18,2019-02-13
23084,2,1,steak,141,g,1,2019-02-13,2019-02-13
23085,1,3,oz,85,g,1,2011-01-18,2019-02-13
23085,2,1,steak,141,g,1,2019-02-13,2019-02-13
23086,1,3,oz,85,g,1,2011-01-18,2019-02-13
23086,2,1,steak,141,g,1,2019-02-13,2019-02-13
23087,1,4,oz,113,g,1,2013-12-23,2019-02-13
23087,2,1,steak,204,g,1,2013-12-23,2013-12-23
23088,1,4,oz,113,g,1,2013-12-23,2019-02-13
23088,2,1,steak,191,g,1,2013-12-23,2013-12-23
23089,1,4,oz,113,g,1,2013-12-23,2019-02-13
23089,2,1,steak,198,g,1,2013-12-23,2013-12-23
23090,1,3,oz,85,g,1,2011-01-18,2013-12-26
23090,2,1,lb,453.6,g,1,2013-12-23,2013-12-23
23091,1,3,oz,85,g,1,2011-01-18,2013-12-26
23092,1,3,oz,85,g,1,2011-01-18,2013-12-26
23093,1,4,oz,113,g,1,2013-12-23,2019-02-13
23094,1,4,oz,113,g,1,2013-12-23,2019-02-13
23095,1,4,oz,113,g,1,2013-12-23,2019-02-13
23096,1,3,oz,85,g,1,2011-01-18,2013-12-26
23096,2,1,steak,445,g,1,2013-12-23,2013-12-23
23097,1,3,oz,85,g,1,2011-01-18,2013-12-26
23098,1,3,oz,85,g,1,2011-01-18,2013-12-26
23099,1,3,oz,85,g,1,2011-01-18,2013-12-26
23100,1,3,oz,85,g,1,2012-03-02,2013-12-26
23100,2,1,steak,291,g,1,2013-12-23,2013-12-23
23101,1,3,oz,85,g,1,2012-03-02,2013-12-26
23101,2,1,roast,2044,g,1,2013-12-23,2013-12-23
23102,1,4,oz,113,g,1,2013-12-23,2019-02-13
23102,2,1,steak,679,g,1,2013-12-23,2013-12-23
23102,3,1,roast,960,g,1,2013-12-23,2013-12-23
23103,1,4,oz,113,g,1,2013-12-23,2019-02-13
23103,2,1,steak,648,g,1,2013-12-23,2013-12-23
23103,3,1,roast,949,g,1,2013-12-23,2013-12-23
23104,1,4,oz,113,g,1,2013-12-23,2019-02-13
23104,2,1,steak,732,g,1,2013-12-23,2013-12-23
23104,3,1,roast,977,g,1,2013-12-23,2013-12-23
23105,1,3,oz,85,g,1,2011-01-18,2013-12-26
23105,2,1,steak,353,g,1,2013-12-23,2013-12-23
23106,1,3,oz,85,g,1,2011-01-18,2013-12-26
23106,2,1,steak,356,g,1,2013-12-23,2013-12-23
23107,1,3,oz,85,g,1,2011-01-18,2013-12-26
23107,2,1,steak,349,g,1,2013-12-23,2013-12-23
23108,1,4,oz,113,g,1,2013-12-23,2019-02-13
23108,2,1,steak,473,g,1,2013-12-23,2013-12-23
23109,1,4,oz,113,g,1,2013-12-23,2019-02-13
23109,2,1,steak,483,g,1,2013-12-23,2013-12-23
23110,1,4,oz,113,g,1,2013-12-23,2019-02-13
23110,2,1,steak,458,g,1,2013-12-23,2013-12-23
23111,1,4,oz,113,g,1,2013-12-23,2019-02-13
23111,2,1,steak,361,g,1,2013-12-23,2013-12-23
23111,3,1,roast,1173,g,1,2013-12-23,2013-12-23
23112,1,4,oz,113,g,1,2013-12-23,2019-02-13
23112,2,1,steak,381,g,1,2013-12-23,2013-12-23
23112,3,1,roast,1139,g,1,2013-12-23,2013-12-23
23113,1,3,oz,85,g,1,2011-01-18,2013-12-26
23113,2,1,roast,609,g,1,2013-12-23,2013-12-23
23114,1,3,oz,85,g,1,2011-01-18,2013-12-26
23114,2,1,roast,586,g,1,2013-12-23,2013-12-23
23115,1,3,oz,85,g,1,2011-01-18,2013-12-26
23115,2,1,roast,645,g,1,2013-12-23,2013-12-23
23116,1,3,oz,85,g,1,2011-01-18,2013-12-26
23116,2,1,steak,449,g,1,2013-12-23,2013-12-23
23117,1,3,oz,85,g,1,2011-01-18,2013-12-26
23117,2,1,steak,445,g,1,2013-12-23,2013-12-23
23118,1,3,oz,85,g,1,2011-01-18,2013-12-26
23118,2,1,steak,454,g,1,2013-12-23,2013-12-23
23119,1,3,oz,85,g,1,2011-01-18,2019-02-13
23119,2,1,steak,141,g,1,2019-02-13,2019-02-13
23120,1,3,oz,85,g,1,2011-01-18,2019-02-13
23120,2,1,steak,141,g,1,2019-02-13,2019-02-13
23121,1,3,oz,85,g,1,2011-01-18,2019-02-13
23121,2,1,steak,141,g,1,2019-02-13,2019-02-13
23122,1,4,oz,113,g,1,2013-12-23,2019-02-13
23122,2,1,steak,198,g,1,2013-12-23,2013-12-23
23123,1,4,oz,113,g,1,2013-12-23,2019-02-13
23123,2,1,steak,204,g,1,2013-12-23,2013-12-23
23124,1,4,oz,113,g,1,2013-12-23,2019-02-13
23124,2,1,steak,191,g,1,2013-12-23,2013-12-23
23125,1,3,oz,85,g,1,2011-01-18,2013-12-26
